TCGA-37-4132-01A-01-TS1	Tumor
TCGA-39-5019-11A-01-TS1	Normal
TCGA-39-5019-01A-01-TS1	Tumor
TCGA-58-8393-01A-01-BS1	Tumor
TCGA-56-8628-11A-01-TS1	Normal
TCGA-56-7579-11A-01-TS1	Normal
TCGA-96-7544-01A-01-TS1	Tumor
TCGA-22-4591-01A-01-TS1	Tumor
TCGA-66-2771-01A-01-BS1	Tumor
TCGA-85-8288-01A-01-BS1	Tumor
TCGA-22-4591-01A-01-BS1	Tumor
TCGA-33-AASB-11A-01-TSA	Normal
TCGA-NC-A5HR-01A-02-TS2	Tumor
TCGA-22-4605-11A-01-TS1	Normal
TCGA-22-1016-01A-01-BS1	Tumor
TCGA-66-2744-11A-01-TS1	Normal
TCGA-66-2777-01A-01-BS1	Tumor
TCGA-34-2609-11A-01-TS1	Normal
TCGA-60-2711-01A-01-TS1	Tumor
TCGA-21-1081-01A-01-BS1	Tumor
TCGA-22-1017-01A-01-BS1	Tumor
TCGA-22-4613-11A-01-BS1	Normal
TCGA-22-4613-01A-01-BS1	Tumor
TCGA-22-1011-01A-01-BS1	Tumor
TCGA-37-4135-01A-01-BS1	Tumor
TCGA-18-4721-11A-01-TS1	Normal
TCGA-34-5234-01A-01-TS1	Tumor
TCGA-77-7142-01A-01-TS1	Tumor
TCGA-77-7142-11A-01-TS1	Normal
TCGA-63-A5MW-01A-01-TS1	Tumor
TCGA-33-4547-11A-01-BS1	Normal
TCGA-60-2720-11A-01-TS1	Normal
TCGA-34-2608-01A-02-BS2	Tumor
TCGA-58-8392-01A-01-BS1	Tumor
TCGA-85-8666-01A-01-TS1	Tumor
TCGA-85-8666-01A-01-BS1	Tumor
TCGA-85-8287-01A-01-TS1	Tumor
TCGA-18-4086-11A-01-TS1	Normal
TCGA-34-5239-01A-02-BS2	Tumor
TCGA-85-A4JC-01A-01-TSA	Tumor
TCGA-90-A4EE-01A-01-TS1	Tumor
TCGA-22-4595-11A-01-BS1	Normal
TCGA-22-4595-01A-01-BS1	Tumor
TCGA-22-4595-01A-01-TS1	Tumor
TCGA-22-4595-11A-01-TS1	Normal
TCGA-66-2778-11A-01-TS1	Normal
TCGA-66-2778-01A-02-BS2	Tumor
TCGA-66-2778-01A-01-BS1	Tumor
TCGA-66-2778-11A-01-BS1	Normal
TCGA-63-A5MM-01A-01-TSA	Tumor
TCGA-37-4130-01A-01-BS1	Tumor
TCGA-60-2695-11A-01-TS1	Normal
TCGA-18-3414-01A-01-BS1	Tumor
TCGA-18-3414-11A-01-BS1	Normal
TCGA-60-2695-01A-01-TS1	Tumor
TCGA-43-6771-11A-01-TS1	Normal
TCGA-85-8582-01A-01-BS1	Tumor
TCGA-33-4533-11A-01-TS1	Normal
TCGA-33-4533-11A-01-BS1	Normal
TCGA-33-4533-01A-01-TS1	Tumor
TCGA-18-3409-01A-01-TS1	Tumor
TCGA-NC-A5HH-01A-01-TS1	Tumor
TCGA-22-5483-01A-01-TS1	Tumor
TCGA-22-5483-11A-01-TS1	Normal
TCGA-77-7335-01A-01-BS1	Tumor
TCGA-33-AASL-01A-01-TS1	Tumor
TCGA-77-7335-01A-01-TS1	Tumor
TCGA-77-7335-11A-01-TS1	Normal
TCGA-60-2710-01A-01-TS1	Tumor
TCGA-56-A4BW-01A-01-TS1	Tumor
TCGA-66-2766-11A-01-BS1	Normal
TCGA-60-2696-11A-01-BS1	Normal
TCGA-43-8118-01A-01-TS1	Tumor
TCGA-43-8118-11A-01-TS1	Normal
TCGA-39-5034-11A-01-TS1	Normal
TCGA-98-8022-01A-01-TS1	Tumor
TCGA-60-2706-11A-01-BS1	Normal
TCGA-60-2706-01A-01-BS1	Tumor
TCGA-63-A5MR-01A-03-TS3	Tumor
TCGA-18-3412-11A-01-BS1	Normal
TCGA-77-8133-01A-01-TS1	Tumor
TCGA-18-4083-01A-01-BS1	Tumor
TCGA-43-3394-11A-01-TS1	Normal
TCGA-43-3394-01A-01-TS1	Tumor
TCGA-94-8491-01A-01-TS1	Tumor
TCGA-66-2785-01A-01-TS1	Tumor
TCGA-68-7756-01A-01-BS1	Tumor
TCGA-66-2768-01A-01-TS1	Tumor
TCGA-77-8128-01A-01-TS1	Tumor
TCGA-85-8355-01A-01-BS1	Tumor
TCGA-56-7580-11A-01-TS1	Normal
TCGA-22-4596-11A-01-BS1	Normal
TCGA-68-8251-01A-01-TS1	Tumor
TCGA-66-2783-11A-01-TS1	Normal
TCGA-34-2600-01A-01-BS1	Tumor
TCGA-34-2600-11A-01-BS1	Normal
TCGA-66-2783-01A-01-TS1	Tumor
TCGA-37-A5EN-01A-02-TS2	Tumor
TCGA-56-8305-11A-01-TS1	Normal
TCGA-66-2795-01A-01-BS1	Tumor
TCGA-66-2787-01A-01-BS1	Tumor
TCGA-18-3408-01A-01-TS1	Tumor
TCGA-21-5787-01A-01-TS1	Tumor
TCGA-63-A5MN-01A-02-TS2	Tumor
TCGA-56-6546-01A-01-BS1	Tumor
TCGA-18-3417-01A-01-BS1	Tumor
TCGA-39-5040-11A-01-TS1	Normal
TCGA-66-2758-11A-01-BS1	Normal
TCGA-22-0944-01A-01-BS1	Tumor
TCGA-66-2790-11A-01-BS1	Normal
TCGA-66-2755-01A-01-BS1	Tumor
TCGA-18-3411-11A-01-TS1	Normal
TCGA-77-7139-01A-01-TS1	Tumor
TCGA-85-8049-01A-01-BS1	Tumor
TCGA-46-6026-01A-01-TS1	Tumor
TCGA-21-1077-01A-01-BS1	Tumor
TCGA-56-7822-01A-01-TS1	Tumor
TCGA-66-2759-01A-01-TS1	Tumor
TCGA-34-5929-01A-01-BS1	Tumor
TCGA-21-1077-01A-01-TS1	Tumor
TCGA-NK-A5CT-01A-03-TSC	Tumor
TCGA-33-4566-01A-01-BS1	Tumor
TCGA-33-4583-11A-01-BS1	Normal
TCGA-92-8065-01A-01-TS1	Tumor
TCGA-63-A5MB-01A-01-TS1	Tumor
TCGA-43-8116-01A-01-TS1	Tumor
TCGA-43-8116-11A-01-TS1	Normal
TCGA-56-8503-01A-01-TS1	Tumor
TCGA-56-6545-01A-01-TS1	Tumor
TCGA-56-6545-01A-01-BS1	Tumor
TCGA-37-4130-01A-01-TS1	Tumor
TCGA-60-2695-11A-01-BS1	Normal
TCGA-18-3414-11A-01-TS1	Normal
TCGA-18-3414-01A-01-TS1	Tumor
TCGA-60-2695-01A-01-BS1	Tumor
TCGA-33-6737-11A-01-TS1	Normal
TCGA-33-6737-01A-01-TS1	Tumor
TCGA-39-5031-01A-01-BS1	Tumor
TCGA-39-5031-11A-01-TS1	Normal
TCGA-43-6771-01A-01-BS1	Tumor
TCGA-66-2766-01A-01-BS1	Tumor
TCGA-21-1080-01A-01-BS1	Tumor
TCGA-21-1080-01A-01-TS1	Tumor
TCGA-33-AASL-11A-01-TS1	Normal
TCGA-60-2710-11A-01-BS1	Normal
TCGA-39-5035-01A-01-BS1	Tumor
TCGA-56-A4BY-01A-01-TS1	Tumor
TCGA-43-A56V-01A-01-TSA	Tumor
TCGA-60-2721-01A-01-BS1	Tumor
TCGA-60-2721-11A-01-TS1	Normal
TCGA-60-2721-11A-01-BS1	Normal
TCGA-60-2721-01A-01-TS1	Tumor
TCGA-98-8022-11A-01-TS1	Normal
TCGA-77-6843-11A-01-TS1	Normal
TCGA-66-2742-01A-01-BS1	Tumor
TCGA-98-7454-01A-01-TS1	Tumor
TCGA-66-2742-11A-01-TS1	Normal
TCGA-43-6773-01A-03-BS3	Tumor
TCGA-34-7107-01A-01-BS1	Tumor
TCGA-66-2785-11A-01-TS1	Normal
TCGA-46-3769-01A-01-TS1	Tumor
TCGA-94-7943-01A-01-TS1	Tumor
TCGA-34-2604-01A-01-TS1	Tumor
TCGA-34-2604-01A-01-BS1	Tumor
TCGA-66-2768-01A-01-BS1	Tumor
TCGA-34-2604-11A-01-TS1	Normal
TCGA-33-4538-11A-01-BS1	Normal
TCGA-33-4538-01A-01-BS1	Tumor
TCGA-77-8007-01A-01-TS1	Tumor
TCGA-39-5028-11A-01-TS1	Normal
TCGA-60-2696-01A-01-BS1	Tumor
TCGA-66-2781-01A-01-BS1	Tumor
TCGA-34-2600-11A-01-TS1	Normal
TCGA-34-5232-01A-02-BS2	Tumor
TCGA-18-3408-01A-01-BS1	Tumor
TCGA-63-A5ML-01A-03-TS3	Tumor
TCGA-66-2795-11A-01-TS1	Normal
TCGA-21-5782-01A-01-BS1	Tumor
TCGA-18-3417-01A-01-TS1	Tumor
TCGA-18-3408-11A-01-BS1	Normal
TCGA-77-7138-01A-02-BS2	Tumor
TCGA-66-2753-01A-01-TS1	Tumor
TCGA-43-7657-01A-02-BS2	Tumor
TCGA-46-3765-01A-01-BS1	Tumor
TCGA-39-5021-01A-01-BS1	Tumor
TCGA-39-5040-01A-01-BS1	Tumor
TCGA-39-5040-01A-02-BS2	Tumor
TCGA-66-2788-01A-01-TS1	Tumor
TCGA-34-5240-01A-01-TS1	Tumor
TCGA-66-2790-11A-01-TS1	Normal
TCGA-98-A53A-01A-01-TS1	Tumor
TCGA-60-2713-11A-01-TS1	Normal
TCGA-22-5482-01A-01-TS1	Tumor
TCGA-33-AASJ-01A-01-TSA	Tumor
TCGA-85-A4QQ-01A-04-TSD	Tumor
TCGA-63-6202-01A-01-TS1	Tumor
TCGA-18-3411-11A-01-BS1	Normal
TCGA-46-6026-01A-01-BS1	Tumor
TCGA-22-4599-11A-01-BS1	Normal
TCGA-34-5929-11A-01-TS1	Normal
TCGA-33-AASD-01A-01-TS1	Tumor
TCGA-33-AASD-11A-01-TSA	Normal
TCGA-56-8309-11A-01-TS1	Normal
TCGA-60-2725-01A-01-TS1	Tumor
TCGA-33-4566-01A-01-TS1	Tumor
TCGA-33-6737-01A-01-BS1	Tumor
TCGA-56-8504-01A-01-TS1	Tumor
TCGA-56-5897-01A-01-TS1	Tumor
TCGA-39-5031-01A-01-TS1	Tumor
TCGA-43-6771-01A-01-TS1	Tumor
TCGA-18-3409-11A-01-TS1	Normal
TCGA-33-4533-01A-01-BS1	Tumor
TCGA-18-3409-01A-01-BS1	Tumor
TCGA-66-2766-11A-01-TS1	Normal
TCGA-18-3409-11A-01-BS1	Normal
TCGA-56-8307-01A-01-TS1	Tumor
TCGA-56-8307-11A-01-TS1	Normal
TCGA-56-7582-11A-01-TS1	Normal
TCGA-56-7582-01A-01-TS1	Tumor
TCGA-77-A5G3-01A-03-TS3	Tumor
TCGA-22-5481-11A-01-TS1	Normal
TCGA-60-2710-01A-01-BS1	Tumor
TCGA-39-5035-01A-01-TS1	Tumor
TCGA-60-2710-11A-01-TS1	Normal
TCGA-43-6143-01A-01-BS1	Tumor
TCGA-43-6143-01A-01-TS1	Tumor
TCGA-85-7696-01A-01-TS1	Tumor
TCGA-66-2766-01A-01-TS1	Tumor
TCGA-43-6143-11A-01-TS1	Normal
TCGA-22-5477-01A-01-TS1	Tumor
TCGA-22-5472-01A-01-TS1	Tumor
TCGA-22-5472-11A-01-TS1	Normal
TCGA-77-8007-01A-01-BS1	Tumor
TCGA-60-2706-01A-01-TS1	Tumor
TCGA-85-8351-01A-01-BS1	Tumor
TCGA-22-5471-01A-01-TS1	Tumor
TCGA-66-2742-11A-01-BS1	Normal
TCGA-60-2703-01A-01-TS1	Tumor
TCGA-37-A5EL-01A-01-TSA	Tumor
TCGA-46-3769-01A-01-BS1	Tumor
TCGA-85-8071-01A-01-TS1	Tumor
TCGA-85-8276-01A-01-TS1	Tumor
TCGA-33-6738-01A-01-TS1	Tumor
TCGA-85-A510-01A-01-TSA	Tumor
TCGA-85-8276-01A-01-BS1	Tumor
TCGA-33-6738-01A-01-BS1	Tumor
TCGA-60-2696-01A-01-TS1	Tumor
TCGA-66-2787-11A-01-TS1	Normal
TCGA-39-5027-01A-02-BS2	Tumor
TCGA-56-8305-01A-01-TS1	Tumor
TCGA-66-2781-11A-01-TS1	Normal
TCGA-L3-A4E7-01A-01-TSA	Tumor
TCGA-66-2759-11A-01-TS1	Normal
TCGA-66-2758-11A-01-TS1	Normal
TCGA-66-2758-01A-01-BS1	Tumor
TCGA-56-8622-11A-01-TS1	Normal
TCGA-56-A5DS-01A-01-TS1	Tumor
TCGA-66-2788-11A-01-BS1	Normal
TCGA-66-2790-01A-01-BS1	Tumor
TCGA-60-2713-01A-01-BS1	Tumor
TCGA-60-2713-11A-01-BS1	Normal
TCGA-85-7950-01A-01-BS1	Tumor
TCGA-18-3411-01A-01-TS1	Tumor
TCGA-22-4599-11A-01-TS1	Normal
TCGA-56-7822-11A-01-TS1	Normal
TCGA-56-8309-01A-01-TS1	Tumor
TCGA-58-A46N-01A-01-TSA	Tumor
TCGA-43-5668-01A-01-BS1	Tumor
TCGA-63-A5MP-01A-01-TS1	Tumor
TCGA-70-6722-01A-01-BS1	Tumor
TCGA-33-4566-11A-01-BS1	Normal
TCGA-33-4566-11A-01-TS1	Normal
TCGA-98-8020-11A-01-TS1	Normal
TCGA-39-5039-01A-01-BS1	Tumor
TCGA-77-6845-01A-01-TS1	Tumor
TCGA-77-6845-11A-01-TS1	Normal
TCGA-21-A5DI-01A-03-TS3	Tumor
TCGA-85-7696-01A-01-BS1	Tumor
TCGA-39-5035-11A-01-TS1	Normal
TCGA-77-8143-01A-01-TS1	Tumor
TCGA-43-A475-01A-01-TSA	Tumor
TCGA-22-5477-11A-01-TS1	Normal
TCGA-66-2791-11A-01-TS1	Normal
TCGA-43-2581-11A-01-BS1	Normal
TCGA-43-2581-01A-01-BS1	Tumor
TCGA-43-2581-01A-01-TS1	Tumor
TCGA-66-2791-01A-01-BS1	Tumor
TCGA-85-A512-01A-01-TSA	Tumor
TCGA-77-6843-01A-01-BS1	Tumor
TCGA-66-2742-01A-01-TS1	Tumor
TCGA-98-7454-01A-01-BS1	Tumor
TCGA-56-A4ZJ-01A-01-TS1	Tumor
TCGA-77-8136-01A-01-TS1	Tumor
TCGA-66-2785-11A-01-BS1	Normal
TCGA-85-7697-01A-01-TS1	Tumor
TCGA-98-A539-01A-03-TS3	Tumor
TCGA-68-7756-01A-01-TS1	Tumor
TCGA-22-4596-01A-01-TS1	Tumor
TCGA-39-5028-01A-01-TS1	Tumor
TCGA-66-2783-11A-01-BS1	Normal
TCGA-66-2781-11A-01-BS1	Normal
TCGA-66-2787-11A-01-BS1	Normal
TCGA-66-2781-01A-01-TS1	Tumor
TCGA-66-2787-01A-01-TS1	Tumor
TCGA-66-2795-01A-02-BS2	Tumor
TCGA-18-3408-11A-01-TS1	Normal
TCGA-NC-A5HM-01A-01-TSA	Tumor
TCGA-21-5787-01A-01-BS1	Tumor
TCGA-85-A5B5-01A-02-TSB	Tumor
TCGA-43-7657-11A-01-TS1	Normal
TCGA-66-2753-11A-01-BS1	Normal
TCGA-77-7138-11A-01-TS1	Normal
TCGA-66-2753-01A-01-BS1	Tumor
TCGA-18-3417-11A-01-TS1	Normal
TCGA-98-A53H-01A-01-TS1	Tumor
TCGA-21-1071-01A-01-TS1	Tumor
TCGA-66-2788-11A-01-TS1	Normal
TCGA-66-2788-01A-01-BS1	Tumor
TCGA-63-5128-01A-01-BS1	Tumor
TCGA-66-2755-11A-01-TS1	Normal
TCGA-63-5128-01A-01-TS1	Tumor
TCGA-22-5482-11A-01-TS1	Normal
TCGA-60-2713-01A-01-TS1	Tumor
TCGA-58-A46J-01A-01-TSA	Tumor
TCGA-22-5473-11A-01-TS1	Normal
TCGA-22-4599-01A-01-BS1	Tumor
TCGA-22-5473-01A-01-TS1	Tumor
TCGA-66-2770-01A-01-TS1	Tumor
TCGA-34-5929-01A-01-TS1	Tumor
TCGA-60-2725-11A-01-BS1	Normal
TCGA-60-2725-11A-01-TS1	Normal
TCGA-L3-A524-01A-01-TS1	Tumor
TCGA-94-7557-01A-01-TS1	Tumor
TCGA-85-8664-01A-01-BS1	Tumor
TCGA-70-6722-01A-01-TS1	Tumor
TCGA-39-5039-11A-01-TS1	Normal
TCGA-60-2712-01A-01-TS1	Tumor
TCGA-66-2791-01A-01-TS1	Tumor
TCGA-NC-A5HG-01A-01-TS1	Tumor
TCGA-39-5034-01A-01-BS1	Tumor
TCGA-60-2706-11A-01-TS1	Normal
TCGA-39-5034-01A-01-TS1	Tumor
TCGA-43-A474-01A-01-TS1	Tumor
TCGA-18-3412-01A-01-TS1	Tumor
TCGA-18-3412-01A-01-BS1	Tumor
TCGA-18-3412-11A-01-TS1	Normal
TCGA-18-4083-01A-01-TS1	Tumor
TCGA-18-4083-11A-01-TS1	Normal
TCGA-56-7731-11A-01-TS1	Normal
TCGA-22-5471-11A-01-TS1	Normal
TCGA-34-2604-11A-01-BS1	Normal
TCGA-85-7697-01A-01-BS1	Tumor
TCGA-98-A538-01A-01-TS1	Tumor
TCGA-33-4538-01A-01-TS1	Tumor
TCGA-77-7337-01A-01-BS1	Tumor
TCGA-85-8355-01A-01-TS1	Tumor
TCGA-77-7337-11A-01-TS1	Normal
TCGA-96-8169-01A-01-TS1	Tumor
TCGA-77-8007-11A-01-TS1	Normal
TCGA-77-A5G1-01A-01-TS1	Tumor
TCGA-85-A511-01A-02-TSB	Tumor
TCGA-22-4596-11A-01-TS1	Normal
TCGA-NC-A5HI-01A-01-TS1	Tumor
TCGA-39-5027-01A-01-BS1	Tumor
TCGA-66-2783-01A-01-BS1	Tumor
TCGA-XC-AA0X-01A-03-TS3	Tumor
TCGA-34-2600-01A-01-TS1	Tumor
TCGA-66-2795-11A-01-BS1	Normal
TCGA-21-5782-01A-01-TS1	Tumor
TCGA-56-6546-01A-01-TS1	Tumor
TCGA-18-3417-11A-01-BS1	Normal
TCGA-66-2759-01A-01-BS1	Tumor
TCGA-46-3765-01A-01-TS1	Tumor
TCGA-22-5489-01A-01-TS1	Tumor
TCGA-39-5021-01A-01-TS1	Tumor
TCGA-58-A46K-01A-01-TSA	Tumor
TCGA-33-AASJ-11A-01-TS1	Normal
TCGA-O2-A52S-01A-01-TS1	Tumor
TCGA-98-A53B-01A-01-TS1	Tumor
TCGA-18-3411-01A-01-BS1	Tumor
TCGA-85-8049-01A-01-TS1	Tumor
TCGA-66-2770-11A-01-TS1	Normal
TCGA-66-2770-01A-01-BS1	Tumor
TCGA-43-5668-11A-01-TS1	Normal
TCGA-43-5668-01A-01-TS1	Tumor
TCGA-43-3394-01A-01-BS1	Tumor
TCGA-18-4083-11A-01-BS1	Normal
TCGA-77-6843-01A-01-TS1	Tumor
TCGA-85-8351-01A-01-TS1	Tumor
TCGA-98-7454-11A-01-TS1	Normal
TCGA-43-6773-11A-01-TS1	Normal
TCGA-34-7107-11A-01-TS1	Normal
TCGA-34-7107-01A-01-TS1	Tumor
TCGA-60-2703-11A-01-BS1	Normal
TCGA-60-2703-11A-01-TS1	Normal
TCGA-60-2703-01A-01-BS1	Tumor
TCGA-66-2785-01A-01-BS1	Tumor
TCGA-33-6738-11A-01-TS1	Normal
TCGA-66-2768-11A-01-BS1	Normal
TCGA-33-4538-11A-01-TS1	Normal
TCGA-66-2768-11A-01-TS1	Normal
TCGA-77-A5GA-01A-01-TS1	Tumor
TCGA-22-4596-01A-01-BS1	Tumor
TCGA-60-2696-11A-01-TS1	Normal
TCGA-39-5028-01A-01-BS1	Tumor
TCGA-NC-A5HE-01A-01-TSA	Tumor
TCGA-39-5027-11A-01-TS1	Normal
TCGA-34-5232-01A-01-BS1	Tumor
TCGA-66-2753-11A-01-TS1	Normal
TCGA-22-5489-11A-01-TS1	Normal
TCGA-21-1071-01A-01-BS1	Tumor
TCGA-46-3766-01A-01-BS1	Tumor
TCGA-39-5021-11A-01-TS1	Normal
TCGA-92-8064-01A-01-TS1	Tumor
TCGA-46-3766-01A-01-TS1	Tumor
TCGA-66-2758-01A-02-BS2	Tumor
TCGA-NC-A5HN-01A-01-TS1	Tumor
TCGA-22-0944-01A-01-TS1	Tumor
TCGA-56-8622-01A-01-TS1	Tumor
TCGA-34-5240-01A-01-BS1	Tumor
TCGA-66-2755-11A-01-BS1	Normal
TCGA-66-2755-01A-01-TS1	Tumor
TCGA-66-2790-01A-01-TS1	Tumor
TCGA-85-7950-01A-01-TS1	Tumor
TCGA-77-7139-11A-01-TS1	Normal
TCGA-63-6202-01A-01-BS1	Tumor
TCGA-77-7139-01A-01-BS1	Tumor
TCGA-22-4599-01A-01-TS1	Tumor
TCGA-66-2759-11A-01-BS1	Normal
TCGA-66-2770-11A-01-BS1	Normal
TCGA-60-2725-01A-01-BS1	Tumor
TCGA-85-8664-01A-01-TS1	Tumor
TCGA-39-5039-01A-01-TS1	Tumor
TCGA-22-5479-11A-01-TS1	Normal
TCGA-60-2712-11A-01-BS1	Normal
TCGA-60-2712-01A-01-BS1	Tumor
TCGA-60-2712-11A-01-TS1	Normal
TCGA-33-4583-01A-01-TS1	Tumor
TCGA-33-4583-11A-01-TS1	Normal
TCGA-33-4583-01A-01-BS1	Tumor
TCGA-77-6844-01A-01-TS1	Tumor
TCGA-O2-A5IB-01A-01-TS1	Tumor
TCGA-63-A5MV-01A-02-TS2	Tumor
TCGA-66-2794-11A-01-TS1	Normal
TCGA-66-2794-11A-01-BS1	Normal
TCGA-66-2794-01A-01-TS1	Tumor
TCGA-66-2794-01A-01-BS1	Tumor
TCGA-NC-A5HK-01A-01-TSA	Tumor
TCGA-33-A5GW-01A-01-TS1	Tumor
TCGA-66-2789-01A-01-TS1	Tumor
TCGA-66-2789-11A-01-TS1	Normal
TCGA-85-8277-01A-01-TS1	Tumor
TCGA-22-4593-01A-01-BS1	Tumor
TCGA-37-3783-01A-01-BS1	Tumor
TCGA-22-4593-11A-01-BS1	Normal
TCGA-37-3783-01A-01-TS1	Tumor
TCGA-85-A53L-01A-02-TSB	Tumor
TCGA-66-2780-01A-01-BS1	Tumor
TCGA-66-2780-11A-01-TS1	Normal
TCGA-34-2596-01A-01-BS1	Tumor
